As Of,Index Level,NAV per Share,Ex-Dividends,Shares Outstanding
"Sep 13, 2016",995.60,54.01,--,"226,400,000.00"
"Sep 12, 2016","1,002.14",54.37,--,"226,400,000.00"
"Sep 09, 2016","1,012.74",54.93,--,"226,400,000.00"
"Sep 08, 2016","1,028.11",55.77,--,"226,400,000.00"
"Sep 07, 2016","1,028.81",55.81,--,"226,400,000.00"
"Sep 06, 2016","1,025.39",55.63,--,"226,400,000.00"
"Sep 02, 2016","1,012.52",54.93,--,"226,400,000.00"
"Sep 01, 2016","1,004.37",54.48,--,"226,400,000.00"
"Aug 31, 2016",998.52,54.16,--,"226,400,000.00"
"Aug 30, 2016","1,000.56",54.27,--,"226,400,000.00"
"Aug 29, 2016","1,000.68",54.28,--,"226,400,000.00"
"Aug 26, 2016","1,009.07",54.73,--,"226,400,000.00"
"Aug 25, 2016","1,008.89",54.72,--,"226,400,000.00"
"Aug 24, 2016","1,012.97",54.94,--,"226,400,000.00"
"Aug 23, 2016","1,014.22",55.01,--,"225,400,000.00"
"Aug 22, 2016","1,008.79",54.72,--,"225,400,000.00"
"Aug 19, 2016","1,006.88",54.61,--,"225,400,000.00"
"Aug 18, 2016","1,011.50",54.87,--,"225,400,000.00"
"Aug 17, 2016","1,007.02",54.62,--,"225,400,000.00"
"Aug 16, 2016","1,008.87",54.72,--,"225,400,000.00"
"Aug 15, 2016","1,012.69",54.92,--,"225,400,000.00"
"Aug 12, 2016","1,012.86",54.93,--,"225,400,000.00"
"Aug 11, 2016","1,010.67",54.81,--,"225,400,000.00"
"Aug 10, 2016","1,004.83",54.50,--,"225,400,000.00"
"Aug 09, 2016","1,001.78",54.33,--,"223,400,000.00"
"Aug 08, 2016",990.16,53.70,--,"223,400,000.00"
"Aug 05, 2016",984.71,53.41,--,"223,400,000.00"
"Aug 04, 2016",983.97,53.37,--,"220,800,000.00"
"Aug 03, 2016",977.98,53.04,--,"220,800,000.00"
"Aug 02, 2016",988.59,53.62,--,"220,800,000.00"
"Aug 01, 2016",994.44,53.93,--,"220,800,000.00"
"Jul 29, 2016",998.73,54.17,--,"220,800,000.00"
"Jul 28, 2016",980.49,53.18,--,"220,800,000.00"
"Jul 27, 2016",981.01,53.21,--,"220,800,000.00"
"Jul 26, 2016",977.70,53.02,--,"220,800,000.00"
"Jul 25, 2016",975.45,52.90,--,"220,800,000.00"
"Jul 22, 2016",974.01,52.82,--,"220,800,000.00"
"Jul 21, 2016",978.39,53.06,--,"220,800,000.00"
"Jul 20, 2016",976.29,52.95,--,"220,800,000.00"
"Jul 19, 2016",970.27,52.62,--,"220,800,000.00"
"Jul 18, 2016",975.24,52.89,--,"220,800,000.00"
"Jul 15, 2016",973.28,52.78,--,"220,800,000.00"
"Jul 14, 2016",976.49,52.96,--,"220,800,000.00"
"Jul 13, 2016",971.66,52.69,--,"220,800,000.00"
"Jul 12, 2016",966.42,52.41,--,"220,800,000.00"
"Jul 11, 2016",956.07,51.84,--,"220,800,000.00"
"Jul 08, 2016",939.94,50.97,--,"220,800,000.00"
"Jul 07, 2016",934.71,50.68,--,"220,800,000.00"
"Jul 06, 2016",928.85,50.37,--,"220,800,000.00"
"Jul 05, 2016",943.57,51.16,--,"220,800,000.00"
"Jul 01, 2016",956.88,51.89,--,"220,800,000.00"
"Jun 30, 2016",949.23,51.47,--,"220,800,000.00"
