As Of,Index Level,NAV per Share,Ex-Dividends,Shares Outstanding
"Sep 04, 2012",206.37,26.31,--,"8,450,000.00"
"Aug 31, 2012",206.03,26.27,--,"8,450,000.00"
"Aug 30, 2012",205.75,26.23,--,"8,350,000.00"
"Aug 29, 2012",211.95,27.02,--,"8,350,000.00"
"Aug 28, 2012",211.07,26.91,--,"8,350,000.00"
"Aug 27, 2012",209.41,26.70,--,"8,350,000.00"
"Aug 24, 2012",208.38,26.57,--,"8,400,000.00"
"Aug 23, 2012",207.91,26.51,--,"8,400,000.00"
"Aug 22, 2012",208.74,26.61,--,"8,400,000.00"
"Aug 21, 2012",210.23,26.81,--,"8,250,000.00"
"Aug 20, 2012",209.50,26.71,--,"8,250,000.00"
"Aug 17, 2012",211.61,26.98,--,"8,250,000.00"
"Aug 16, 2012",210.60,26.85,--,"8,250,000.00"
"Aug 15, 2012",205.11,26.15,--,"8,250,000.00"
"Aug 14, 2012",201.61,25.71,--,"8,250,000.00"
"Aug 13, 2012",205.98,26.27,--,"8,250,000.00"
"Aug 10, 2012",207.34,26.44,--,"8,050,000.00"
"Aug 09, 2012",207.36,26.44,--,"8,050,000.00"
"Aug 08, 2012",203.78,25.99,--,"8,050,000.00"
"Aug 07, 2012",203.72,25.98,--,"8,050,000.00"
"Aug 06, 2012",198.27,25.29,--,"8,050,000.00"
"Aug 03, 2012",193.27,24.65,--,"8,050,000.00"
"Aug 02, 2012",189.44,24.16,--,"8,050,000.00"
"Aug 01, 2012",191.78,24.46,--,"8,050,000.00"
"Jul 31, 2012",192.27,24.52,--,"8,050,000.00"
"Jul 30, 2012",192.00,24.49,--,"8,050,000.00"
"Jul 27, 2012",193.76,24.72,--,"8,650,000.00"
"Jul 26, 2012",188.39,24.03,--,"8,650,000.00"
"Jul 25, 2012",186.88,23.84,--,"8,650,000.00"
"Jul 24, 2012",180.84,23.07,--,"8,650,000.00"
"Jul 23, 2012",184.01,23.48,--,"8,650,000.00"
"Jul 20, 2012",187.71,23.95,--,"8,650,000.00"
"Jul 19, 2012",192.23,24.52,--,"8,650,000.00"
"Jul 18, 2012",187.91,23.97,--,"8,650,000.00"
"Jul 17, 2012",180.81,23.07,--,"8,650,000.00"
"Jul 16, 2012",181.30,23.13,--,"8,650,000.00"
"Jul 13, 2012",183.62,23.43,--,"8,650,000.00"
"Jul 12, 2012",182.44,23.28,--,"8,650,000.00"
"Jul 11, 2012",184.43,23.53,--,"8,650,000.00"
"Jul 10, 2012",187.32,23.90,--,"8,650,000.00"
"Jul 09, 2012",190.05,24.25,--,"8,650,000.00"
"Jul 06, 2012",193.57,24.70,--,"8,650,000.00"
"Jul 05, 2012",199.69,25.48,--,"8,600,000.00"
"Jul 03, 2012",199.42,25.44,--,"8,600,000.00"
"Jul 02, 2012",196.28,25.04,--,"8,600,000.00"
"Jun 29, 2012",197.72,25.23,--,"8,850,000.00"
"Jun 28, 2012",192.30,24.54,--,"8,850,000.00"
"Jun 27, 2012",194.16,24.77,--,"8,850,000.00"
"Jun 26, 2012",191.76,24.47,--,"8,850,000.00"
"Jun 25, 2012",191.54,24.44,--,"8,850,000.00"
"Jun 22, 2012",196.91,25.13,--,"8,850,000.00"
"Jun 21, 2012",194.42,24.81,--,"8,850,000.00"
"Jun 20, 2012",201.73,25.74,--,"8,850,000.00"
"Jun 19, 2012",200.81,25.62,0.08,"8,850,000.00"
"Jun 18, 2012",200.03,25.60,--,"8,850,000.00"
"Jun 15, 2012",197.91,25.33,--,"8,800,000.00"
"Jun 14, 2012",194.59,24.91,--,"8,800,000.00"
"Jun 13, 2012",195.45,25.02,--,"8,800,000.00"
"Jun 12, 2012",197.59,25.29,--,"8,800,000.00"
"Jun 11, 2012",194.06,24.84,--,"9,250,000.00"
"Jun 08, 2012",200.57,25.67,--,"9,250,000.00"
"Jun 07, 2012",198.30,25.38,--,"9,250,000.00"
"Jun 06, 2012",201.28,25.76,--,"9,250,000.00"
"Jun 05, 2012",194.67,24.92,--,"9,250,000.00"
"Jun 04, 2012",190.26,24.36,--,"9,250,000.00"
"Jun 01, 2012",191.37,24.50,--,"9,250,000.00"
"May 31, 2012",197.61,25.30,--,"9,250,000.00"
"May 30, 2012",197.49,25.28,--,"9,250,000.00"
"May 29, 2012",201.49,25.80,--,"9,150,000.00"
"May 25, 2012",197.75,25.32,--,"9,150,000.00"
"May 24, 2012",196.60,25.17,--,"9,150,000.00"
"May 23, 2012",201.64,25.82,--,"9,150,000.00"
"May 22, 2012",201.46,25.80,--,"9,050,000.00"
"May 21, 2012",201.72,25.83,--,"9,050,000.00"
"May 18, 2012",195.59,25.04,--,"9,050,000.00"
"May 17, 2012",198.85,25.46,--,"9,050,000.00"
"May 16, 2012",202.14,25.88,--,"9,050,000.00"
"May 15, 2012",205.58,26.32,--,"9,050,000.00"
"May 14, 2012",206.69,26.47,--,"8,950,000.00"
"May 11, 2012",208.21,26.66,--,"8,950,000.00"
"May 10, 2012",208.53,26.70,--,"8,950,000.00"
"May 09, 2012",213.60,27.35,--,"8,950,000.00"
"May 08, 2012",214.13,27.42,--,"9,050,000.00"
"May 07, 2012",215.11,27.55,--,"9,250,000.00"
"May 04, 2012",216.26,27.69,--,"9,250,000.00"
"May 03, 2012",220.62,28.25,--,"9,250,000.00"
"May 02, 2012",224.96,28.81,--,"9,250,000.00"
"May 01, 2012",227.41,29.12,--,"9,250,000.00"
"Apr 30, 2012",228.45,29.26,--,"9,250,000.00"
"Apr 27, 2012",229.29,29.36,--,"9,250,000.00"
"Apr 26, 2012",227.74,29.17,--,"9,250,000.00"
"Apr 25, 2012",226.39,28.99,--,"9,250,000.00"
"Apr 24, 2012",222.54,28.50,--,"9,250,000.00"
"Apr 23, 2012",220.65,28.26,--,"9,250,000.00"
"Apr 20, 2012",224.32,28.73,--,"9,050,000.00"
"Apr 19, 2012",229.44,29.39,--,"8,650,000.00"
"Apr 18, 2012",230.34,29.50,--,"8,650,000.00"
"Apr 17, 2012",232.54,29.78,--,"8,600,000.00"
"Apr 16, 2012",227.91,29.19,--,"8,600,000.00"
"Apr 13, 2012",228.91,29.32,--,"8,600,000.00"
"Apr 12, 2012",233.14,29.86,--,"8,600,000.00"
"Apr 11, 2012",229.61,29.41,--,"8,600,000.00"
"Apr 10, 2012",226.76,29.05,--,"8,500,000.00"
