As Of,Index Level,NAV per Share,Ex-Dividends,Shares Outstanding
28-May-14,83.09,39.71,--,251800000.00
27-May-14,82.93,39.64,--,251800000.00
23-May-14,82.78,39.57,--,251800000.00
22-May-14,82.8,39.58,--,251800000.00
21-May-14,82.92,39.64,--,251600000.00
20-May-14,82.98,39.66,--,250650000.00
19-May-14,82.97,39.66,--,249750000.00
16-May-14,82.88,39.62,--,248850000.00
15-May-14,82.78,39.57,--,248500000.00
14-May-14,82.81,39.59,--,247750000.00
13-May-14,82.69,39.53,--,247400000.00
12-May-14,82.62,39.5,--,246900000.00
9-May-14,82.56,39.47,--,246500000.00
8-May-14,82.6,39.49,--,245750000.00
7-May-14,82.56,39.47,--,245150000.00
6-May-14,82.46,39.43,--,244650000.00
5-May-14,82.56,39.47,--,243700000.00
2-May-14,82.43,39.41,--,243550000.00
1-May-14,82.41,39.4,0.19,242850000.00
30-Apr-14,82.26,39.52,--,242500000.00
29-Apr-14,81.99,39.4,--,242150000.00
28-Apr-14,81.87,39.34,--,241350000.00
25-Apr-14,81.76,39.29,--,240750000.00
24-Apr-14,81.47,39.15,--,240750000.00
23-Apr-14,81.38,39.11,--,240500000.00
22-Apr-14,81.31,39.07,--,239500000.00
21-Apr-14,81.14,38.99,--,239150000.00
17-Apr-14,80.91,38.89,--,238250000.00
16-Apr-14,81.29,39.07,--,238150000.00
15-Apr-14,81.22,39.04,--,237600000.00
14-Apr-14,81.1,38.98,--,237500000.00
11-Apr-14,81.04,38.95,--,237250000.00
10-Apr-14,81.04,38.95,--,236850000.00
9-Apr-14,81.04,38.96,--,235750000.00
8-Apr-14,80.91,38.89,--,235600000.00
7-Apr-14,80.89,38.89,--,235250000.00
4-Apr-14,80.92,38.9,--,234300000.00
3-Apr-14,80.86,38.88,--,234150000.00
2-Apr-14,80.92,38.9,--,233650000.00
1-Apr-14,81.02,38.95,0.19,232350000.00
31-Mar-14,80.76,39.02,--,231900000.00
28-Mar-14,80.58,38.94,--,231700000.00
27-Mar-14,80.49,38.9,--,231350000.00
26-Mar-14,80.53,38.92,--,231200000.00
25-Mar-14,80.41,38.86,--,230500000.00
24-Mar-14,80.39,38.85,--,228650000.00
21-Mar-14,80.3,38.81,--,228600000.00
20-Mar-14,80.16,38.74,--,227200000.00
19-Mar-14,80.18,38.75,--,226950000.00
18-Mar-14,80.33,38.83,--,226500000.00
17-Mar-14,80.12,38.72,--,226150000.00
14-Mar-14,79.97,38.65,--,226150000.00
13-Mar-14,79.82,38.58,--,226150000.00
12-Mar-14,79.58,38.47,--,226150000.00
11-Mar-14,79.34,38.35,--,226150000.00
10-Mar-14,79.33,38.35,--,226150000.00
7-Mar-14,79.36,38.36,--,226150000.00
6-Mar-14,79.39,38.38,--,226000000.00
5-Mar-14,79.35,38.36,--,225750000.00
4-Mar-14,79.36,38.36,--,225500000.00
3-Mar-14,79.2,38.29,0.22,225300000.00
28-Feb-14,79.28,38.55,--,225300000.00
27-Feb-14,79.2,38.51,--,225300000.00
26-Feb-14,78.99,38.41,--,225800000.00
25-Feb-14,78.96,38.39,--,225800000.00
24-Feb-14,78.96,38.39,--,225800000.00
21-Feb-14,79,38.41,--,225700000.00
20-Feb-14,78.89,38.35,--,225700000.00
19-Feb-14,78.95,38.38,--,225700000.00
18-Feb-14,78.86,38.34,--,225700000.00
14-Feb-14,78.64,38.24,--,225500000.00
13-Feb-14,78.47,38.16,--,225500000.00
12-Feb-14,78.22,38.04,--,225200000.00
11-Feb-14,78.15,38,--,225300000.00
10-Feb-14,77.93,37.9,--,225300000.00
7-Feb-14,77.84,37.86,--,225400000.00
6-Feb-14,77.72,37.8,--,225400000.00
5-Feb-14,77.64,37.76,--,224650000.00
4-Feb-14,77.52,37.7,--,224400000.00
3-Feb-14,77.37,37.63,0.2,224400000.00
31-Jan-14,77.54,37.91,--,224550000.00
30-Jan-14,77.62,37.95,--,224300000.00
29-Jan-14,77.44,37.86,--,224450000.00
28-Jan-14,77.59,37.94,--,224550000.00
27-Jan-14,77.4,37.84,--,224550000.00
24-Jan-14,77.45,37.87,--,224600000.00
23-Jan-14,77.56,37.92,--,225050000.00
22-Jan-14,77.77,38.02,--,225050000.00
21-Jan-14,77.53,37.91,--,224500000.00
17-Jan-14,77.39,37.84,--,222900000.00
16-Jan-14,77.57,37.93,--,223200000.00
15-Jan-14,77.39,37.84,--,223450000.00
14-Jan-14,77.32,37.81,--,223450000.00
13-Jan-14,77.31,37.81,--,224300000.00
10-Jan-14,77.24,37.77,--,224150000.00
9-Jan-14,76.99,37.65,--,224400000.00
8-Jan-14,76.72,37.52,--,225000000.00
7-Jan-14,76.63,37.48,--,225600000.00
6-Jan-14,76.68,37.5,--,225600000.00
3-Jan-14,76.28,37.31,--,225400000.00
2-Jan-14,75.81,37.09,--,225450000.00
31-Dec-13,75.52,36.95,--,225700000.00
30-Dec-13,75.19,36.78,--,227100000.00
27-Dec-13,75.16,36.77,--,227700000.00
26-Dec-13,75.17,36.78,0.61,227850000.00
24-Dec-13,75.31,37.46,--,228150000.00
23-Dec-13,75.46,37.54,--,228300000.00
20-Dec-13,75.51,37.56,--,228500000.00
19-Dec-13,75.4,37.51,--,229500000.00
18-Dec-13,75.48,37.55,--,229950000.00
17-Dec-13,75.41,37.52,--,230700000.00
16-Dec-13,75.45,37.54,--,231050000.00
13-Dec-13,75.82,37.73,--,231400000.00
12-Dec-13,75.09,37.36,--,232050000.00
11-Dec-13,75.22,37.43,--,232550000.00
10-Dec-13,75.52,37.58,--,232450000.00
9-Dec-13,75.52,37.58,--,232900000.00
6-Dec-13,75.55,37.59,--,233000000.00
5-Dec-13,75.43,37.53,--,233550000.00
4-Dec-13,75.81,37.72,--,234100000.00
3-Dec-13,76.14,37.88,--,234200000.00
2-Dec-13,76.11,37.87,0.24,234700000.00
29-Nov-13,76.34,38.22,--,234800000.00
27-Nov-13,76.26,38.18,--,234900000.00
26-Nov-13,76.25,38.17,--,235000000.00
25-Nov-13,76.13,38.11,--,236100000.00
22-Nov-13,75.98,38.04,--,236250000.00
21-Nov-13,75.81,37.95,--,236550000.00
20-Nov-13,75.64,37.87,--,236850000.00
19-Nov-13,75.77,37.94,--,237350000.00
18-Nov-13,75.87,37.98,--,237350000.00
15-Nov-13,75.82,37.96,--,237550000.00
14-Nov-13,75.75,37.93,--,237650000.00
13-Nov-13,75.63,37.87,--,238200000.00
12-Nov-13,75.6,37.85,--,238450000.00
11-Nov-13,75.74,37.92,--,239000000.00
8-Nov-13,75.73,37.92,--,239500000.00
7-Nov-13,75.96,38.03,--,239750000.00
6-Nov-13,75.91,38.01,--,240550000.00
5-Nov-13,75.94,38.02,--,240700000.00
4-Nov-13,76.09,38.09,--,241500000.00
1-Nov-13,76.05,38.08,0.15,241850000.00
31-Oct-13,76.03,38.22,--,241900000.00
30-Oct-13,76.04,38.23,--,242250000.00
29-Oct-13,76.07,38.24,--,242350000.00
28-Oct-13,75.95,38.18,--,242800000.00
25-Oct-13,76.03,38.22,--,242950000.00
24-Oct-13,76.01,38.21,--,242950000.00
23-Oct-13,76.16,38.29,--,242300000.00
22-Oct-13,76.03,38.22,--,242350000.00
21-Oct-13,75.67,38.04,--,242350000.00
18-Oct-13,75.61,38.01,--,242250000.00
17-Oct-13,75.25,37.84,--,242250000.00
16-Oct-13,74.87,37.65,--,242600000.00
15-Oct-13,74.69,37.56,--,243300000.00
14-Oct-13,74.94,37.69,--,243350000.00
11-Oct-13,74.94,37.69,--,243750000.00
10-Oct-13,74.85,37.65,--,244000000.00
9-Oct-13,74.6,37.52,--,244450000.00
8-Oct-13,74.73,37.59,--,244800000.00
7-Oct-13,74.85,37.65,--,245400000.00
4-Oct-13,75.06,37.76,--,245650000.00
3-Oct-13,74.94,37.7,--,246250000.00
2-Oct-13,75.11,37.78,--,246400000.00
1-Oct-13,75.04,37.74,0.15,246400000.00
30-Sep-13,75.12,37.93,--,246400000.00
27-Sep-13,75.1,37.92,--,249000000.00
26-Sep-13,75.4,38.07,--,249150000.00
25-Sep-13,75.25,38,--,249350000.00
24-Sep-13,75.09,37.92,--,249550000.00
23-Sep-13,75.06,37.9,--,249750000.00
20-Sep-13,75.09,37.92,--,250150000.00
19-Sep-13,75.26,38,--,250150000.00
18-Sep-13,75.45,38.1,--,249950000.00
17-Sep-13,74.74,37.74,--,250800000.00
16-Sep-13,74.68,37.71,--,251950000.00
13-Sep-13,74.68,37.71,--,252300000.00
12-Sep-13,74.58,37.66,--,252550000.00
11-Sep-13,74.8,37.77,--,253000000.00
10-Sep-13,74.7,37.72,--,254450000.00
9-Sep-13,74.6,37.67,--,254900000.00
6-Sep-13,74.53,37.64,--,255600000.00
5-Sep-13,74.45,37.6,--,256850000.00
4-Sep-13,74.81,37.78,--,257100000.00
3-Sep-13,74.63,37.69,0.16,258650000.00
31-Aug-13,--,37.99,--,259950000.00
30-Aug-13,74.92,37.99,--,259950000.00
29-Aug-13,74.8,37.93,--,260300000.00
28-Aug-13,74.65,37.86,--,260650000.00
27-Aug-13,74.54,37.81,--,261450000.00
26-Aug-13,74.67,37.87,--,261900000.00
23-Aug-13,74.68,37.87,--,262700000.00
22-Aug-13,74.14,37.6,--,263200000.00
21-Aug-13,73.6,37.32,--,264550000.00
20-Aug-13,73.6,37.33,--,265950000.00
19-Aug-13,73.2,37.13,--,266950000.00
16-Aug-13,74.03,37.55,--,268250000.00
15-Aug-13,74.43,37.75,--,269750000.00
14-Aug-13,75.02,38.05,--,269900000.00
13-Aug-13,75.41,38.25,--,270250000.00
12-Aug-13,75.69,38.39,--,271150000.00
9-Aug-13,75.57,38.33,--,271150000.00
8-Aug-13,75.47,38.28,--,271800000.00
7-Aug-13,75.47,38.28,--,272000000.00
6-Aug-13,75.69,38.39,--,272350000.00
5-Aug-13,75.88,38.48,--,272800000.00
2-Aug-13,76.05,38.57,--,273400000.00
1-Aug-13,75.96,38.53,0.16,274050000.00
31-Jul-13,76.32,38.87,--,274050000.00
30-Jul-13,76.1,38.76,--,274450000.00
29-Jul-13,76.13,38.77,--,275350000.00
26-Jul-13,76.5,38.97,--,275350000.00
25-Jul-13,76.39,38.91,--,275950000.00
24-Jul-13,76.62,39.02,--,276000000.00
23-Jul-13,76.89,39.17,--,275150000.00
22-Jul-13,76.77,39.1,--,275100000.00
19-Jul-13,76.68,39.05,--,275350000.00
18-Jul-13,76.76,39.09,--,275650000.00
17-Jul-13,76.74,39.08,--,275650000.00
16-Jul-13,76.68,39.05,--,275900000.00
15-Jul-13,76.7,39.06,--,275900000.00
12-Jul-13,76.6,39.01,--,276000000.00
11-Jul-13,76.48,38.95,--,276150000.00
10-Jul-13,75.95,38.68,--,276250000.00
9-Jul-13,75.75,38.58,--,277350000.00
8-Jul-13,75.53,38.47,--,278800000.00
