As Of,Index Level,NAV per Share,Ex-Dividends,Shares Outstanding
30-Jan-03,495.18,76.21,--,700000.00
29-Jan-03,505.4,77.78,--,700000.00
28-Jan-03,503.57,77.51,--,700000.00
27-Jan-03,498.38,76.71,--,700000.00
24-Jan-03,505.63,77.83,--,700000.00
23-Jan-03,520.91,80.18,--,700000.00
22-Jan-03,514.96,79.26,--,700000.00
21-Jan-03,522.92,80.49,--,700000.00
17-Jan-03,532.21,81.92,--,700000.00
16-Jan-03,533.31,82.09,--,700000.00
15-Jan-03,537.16,82.69,--,700000.00
14-Jan-03,545.99,84.05,--,700000.00
13-Jan-03,541.29,83.32,--,700000.00
10-Jan-03,540.53,83.21,--,700000.00
9-Jan-03,540.41,83.19,--,700000.00
8-Jan-03,531.84,81.88,--,700000.00
7-Jan-03,537.11,82.69,--,700000.00
6-Jan-03,541.07,83.3,--,700000.00
3-Jan-03,525.43,80.9,--,700000.00
2-Jan-03,525.93,80.98,--,700000.00
31-Dec-02,508.7,78.33,--,700000.00
30-Dec-02,510.15,78.55,--,700000.00
27-Dec-02,506.71,78.03,--,700000.00
26-Dec-02,516.11,79.47,--,700000.00
24-Dec-02,515.89,79.44,--,700000.00
23-Dec-02,521.25,80.27,--,700000.00
20-Dec-02,523.58,80.64,--,700000.00
19-Dec-02,512.98,79,--,700000.00
18-Dec-02,515.96,79.46,--,700000.00
17-Dec-02,524.21,80.73,--,700000.00
16-Dec-02,526.5,81.09,--,700000.00
13-Dec-02,511.93,78.85,0.35,700000.00
12-Dec-02,517.58,80.07,--,700000.00
11-Dec-02,518.47,80.21,--,700000.00
10-Dec-02,519.33,80.34,--,700000.00
9-Dec-02,510.21,78.93,--,700000.00
6-Dec-02,521.2,80.63,--,700000.00
5-Dec-02,515.7,79.79,--,700000.00
4-Dec-02,524.7,81.18,--,700000.00
3-Dec-02,526.1,81.4,--,700000.00
2-Dec-02,532.48,82.38,--,700000.00
29-Nov-02,532.97,82.46,--,700000.00
27-Nov-02,537.73,83.2,--,700000.00
26-Nov-02,521.76,80.73,--,700000.00
25-Nov-02,535.53,82.86,--,700000.00
22-Nov-02,536.46,83.01,--,700000.00
21-Nov-02,539.16,83.43,--,700000.00
20-Nov-02,523.73,81.04,--,700000.00
19-Nov-02,509.33,78.82,--,700000.00
18-Nov-02,508.28,78.66,--,700000.00
15-Nov-02,518.44,80.23,--,700000.00
14-Nov-02,514.74,79.66,--,700000.00
13-Nov-02,498.63,77.18,--,700000.00
12-Nov-02,500.99,77.54,--,450000.00
11-Nov-02,495.44,77.75,--,450000.00
8-Nov-02,502.34,77.75,--,450000.00
7-Nov-02,506.65,78.42,--,450000.00
6-Nov-02,525.04,81.26,--,450000.00
5-Nov-02,527.55,81.65,--,450000.00
4-Nov-02,525.58,81.35,--,450000.00
1-Nov-02,523.52,81.03,--,450000.00
31-Oct-02,513.81,79.54,--,450000.00
30-Oct-02,516.3,79.92,--,450000.00
29-Oct-02,509.7,78.9,--,450000.00
28-Oct-02,513.85,79.54,--,450000.00
25-Oct-02,514.08,79.59,--,450000.00
24-Oct-02,501.67,77.67,--,450000.00
23-Oct-02,512.97,79.42,--,450000.00
22-Oct-02,510.43,79.02,--,450000.00
21-Oct-02,514.33,79.63,--,450000.00
18-Oct-02,508.42,78.72,--,450000.00
17-Oct-02,505.39,78.25,--,450000.00
16-Oct-02,492.57,76.27,--,450000.00
15-Oct-02,500.38,77.48,--,450000.00
14-Oct-02,468.51,71.73,--,450000.00
11-Oct-02,463.23,71.73,--,450000.00
10-Oct-02,442.54,68.53,--,450000.00
9-Oct-02,419.66,65,--,450000.00
8-Oct-02,437.93,67.82,--,450000.00
7-Oct-02,419.85,65.03,--,450000.00
