As Of,Index Level,NAV per Share,Ex-Dividends,Shares Outstanding
"May 14, 2008","2,684.45",73.05,--,"54,550,000.00"
"May 13, 2008","2,663.58",72.49,--,"54,550,000.00"
"May 12, 2008","2,672.76",72.74,--,"54,550,000.00"
"May 09, 2008","2,637.98",71.79,--,"54,600,000.00"
"May 08, 2008","2,656.17",72.28,--,"54,600,000.00"
"May 07, 2008","2,654.24",72.23,--,"54,600,000.00"
"May 06, 2008","2,707.91",73.69,--,"54,600,000.00"
"May 05, 2008","2,692.29",73.27,--,"54,300,000.00"
"May 02, 2008","2,711.99",73.80,--,"54,300,000.00"
"May 01, 2008","2,702.36",73.54,--,"54,300,000.00"
"Apr 30, 2008","2,638.81",71.81,--,"54,250,000.00"
"Apr 29, 2008","2,652.13",72.18,--,"53,950,000.00"
"Apr 28, 2008","2,661.49",72.43,--,"53,950,000.00"
"Apr 25, 2008","2,665.09",72.53,--,"53,950,000.00"
"Apr 24, 2008","2,640.09",71.85,--,"53,950,000.00"
"Apr 23, 2008","2,601.13",70.79,--,"54,150,000.00"
"Apr 22, 2008","2,597.88",70.71,--,"54,150,000.00"
"Apr 21, 2008","2,621.05",71.34,--,"54,150,000.00"
"Apr 18, 2008","2,638.07",71.80,--,"54,200,000.00"
"Apr 17, 2008","2,599.40",70.75,--,"54,500,000.00"
"Apr 16, 2008","2,593.56",70.59,--,"54,500,000.00"
"Apr 15, 2008","2,533.72",68.97,--,"54,500,000.00"
"Apr 14, 2008","2,520.74",68.61,--,"54,500,000.00"
"Apr 11, 2008","2,541.94",69.19,--,"54,450,000.00"
"Apr 10, 2008","2,601.02",70.79,--,"54,450,000.00"
"Apr 09, 2008","2,596.47",70.67,--,"54,550,000.00"
"Apr 08, 2008","2,624.72",71.44,--,"54,550,000.00"
"Apr 07, 2008","2,645.93",72.01,--,"54,550,000.00"
"Apr 04, 2008","2,637.79",71.79,--,"54,550,000.00"
"Apr 03, 2008","2,648.29",72.08,--,"54,550,000.00"
"Apr 02, 2008","2,641.09",71.88,--,"54,550,000.00"
"Apr 01, 2008","2,649.40",72.11,--,"54,250,000.00"
"Mar 31, 2008","2,543.87",69.25,--,"54,250,000.00"
"Mar 28, 2008","2,528.84",68.84,--,"54,250,000.00"
"Mar 27, 2008","2,553.00",69.50,--,"54,150,000.00"
"Mar 26, 2008","2,579.81",70.22,--,"54,150,000.00"
"Mar 25, 2008","2,620.78",71.34,0.52,"54,150,000.00"
"Mar 24, 2008","2,617.89",71.77,--,"53,150,000.00"
"Mar 20, 2008","2,586.07",70.91,--,"53,150,000.00"
"Mar 19, 2008","2,506.23",68.73,--,"54,750,000.00"
"Mar 18, 2008","2,557.72",70.13,--,"54,750,000.00"
"Mar 17, 2008","2,442.31",66.98,--,"54,650,000.00"
"Mar 14, 2008","2,456.82",67.38,--,"54,550,000.00"
