As Of,Index Level,NAV per Share,Ex-Dividends,Shares Outstanding
21-Jul-10,"3,907.10",55.05,--,2550000.00
20-Jul-10,"3,942.05",55.54,--,2550000.00
19-Jul-10,"3,940.01",55.51,--,2500000.00
16-Jul-10,"3,927.34",55.34,--,2500000.00
15-Jul-10,"4,051.12",57.08,--,2550000.00
14-Jul-10,"4,032.43",56.81,--,2550000.00
13-Jul-10,"4,038.57",56.9,--,2550000.00
12-Jul-10,"3,983.72",56.13,--,2550000.00
9-Jul-10,"4,005.98",56.45,--,2550000.00
8-Jul-10,"3,988.55",56.2,--,2550000.00
7-Jul-10,"3,940.10",55.52,--,2600000.00
6-Jul-10,"3,850.67",54.26,--,2600000.00
2-Jul-10,"3,849.74",54.25,--,2600000.00
1-Jul-10,"3,837.76",54.09,--,2600000.00
30-Jun-10,"3,878.38",54.66,--,2650000.00
29-Jun-10,"3,901.65",54.99,--,2550000.00
28-Jun-10,"3,983.20",56.13,--,2550000.00
25-Jun-10,"3,982.23",56.12,--,2550000.00
24-Jun-10,"3,940.58",55.54,0.22,2550000.00
23-Jun-10,"3,957.77",56,--,2550000.00
22-Jun-10,"3,972.87",56.22,--,2600000.00
21-Jun-10,"3,997.39",56.56,--,2600000.00
18-Jun-10,"4,022.71",56.92,--,2600000.00
17-Jun-10,"4,038.40",57.15,--,2600000.00
16-Jun-10,"4,033.64",57.08,--,2600000.00
15-Jun-10,"4,044.86",57.24,--,2600000.00
14-Jun-10,"3,967.20",56.14,--,2600000.00
11-Jun-10,"3,963.64",56.1,--,2600000.00
10-Jun-10,"3,906.25",55.29,--,2600000.00
9-Jun-10,"3,814.55",53.99,--,2600000.00
8-Jun-10,"3,811.53",53.95,--,2600000.00
7-Jun-10,"3,817.03",54.03,--,2600000.00
4-Jun-10,"3,840.21",54.36,--,2600000.00
3-Jun-10,"3,971.87",56.22,--,2600000.00
2-Jun-10,"3,931.04",55.64,--,2600000.00
1-Jun-10,"3,844.04",54.41,--,2600000.00
28-May-10,"3,903.58",55.26,--,2600000.00
27-May-10,"3,917.56",55.45,--,2600000.00
26-May-10,"3,832.44",54.25,--,2600000.00
25-May-10,"3,820.71",54.09,--,2600000.00
24-May-10,"3,829.26",54.21,--,2650000.00
21-May-10,"3,849.36",54.5,--,2650000.00
20-May-10,"3,830.01",54.22,--,2650000.00
19-May-10,"3,974.56",56.27,--,2700000.00
18-May-10,"3,983.67",56.4,--,2700000.00
17-May-10,"4,016.94",56.87,--,2700000.00
14-May-10,"4,010.41",56.78,--,2700000.00
13-May-10,"4,095.84",57.98,--,2700000.00
12-May-10,"4,153.99",58.8,--,2700000.00
11-May-10,"4,111.28",58.2,--,2850000.00
10-May-10,"4,083.97",57.82,--,2850000.00
7-May-10,"3,970.45",56.22,--,2850000.00
6-May-10,"4,040.20",57.2,--,2850000.00
5-May-10,"4,184.16",59.24,--,2850000.00
4-May-10,"4,193.56",59.37,--,2900000.00
3-May-10,"4,203.48",59.51,--,2900000.00
30-Apr-10,"4,159.98",58.9,--,2950000.00
29-Apr-10,"4,190.84",59.33,--,2950000.00
28-Apr-10,"4,110.19",58.2,--,2950000.00
27-Apr-10,"4,094.43",57.97,--,2950000.00
26-Apr-10,"4,161.85",58.93,--,2950000.00
23-Apr-10,"4,189.88",59.32,--,2950000.00
22-Apr-10,"4,148.28",58.74,--,2950000.00
21-Apr-10,"4,203.40",59.52,--,2950000.00
20-Apr-10,"4,259.81",60.31,--,2950000.00
19-Apr-10,"4,231.70",59.92,--,2950000.00
16-Apr-10,"4,225.48",59.83,--,2950000.00
15-Apr-10,"4,263.09",60.37,--,2800000.00
14-Apr-10,"4,246.92",60.14,--,2800000.00
13-Apr-10,"4,230.51",59.91,--,2800000.00
12-Apr-10,"4,222.70",59.8,--,2800000.00
9-Apr-10,"4,219.28",59.75,--,2800000.00
8-Apr-10,"4,206.33",59.57,--,2800000.00
7-Apr-10,"4,231.44",59.92,--,2800000.00
6-Apr-10,"4,243.96",60.1,--,2800000.00
5-Apr-10,"4,256.72",60.28,--,2800000.00
1-Apr-10,"4,237.75",60.02,--,2800000.00
31-Mar-10,"4,215.42",59.7,--,2800000.00
30-Mar-10,"4,240.47",60.06,--,2800000.00
29-Mar-10,"4,237.26",60.01,--,2750000.00
26-Mar-10,"4,197.76",59.46,--,2750000.00
25-Mar-10,"4,223.50",59.82,0.19,2850000.00
24-Mar-10,"4,252.87",60.43,--,2950000.00
23-Mar-10,"4,289.47",60.95,--,2950000.00
22-Mar-10,"4,237.61",60.21,--,3000000.00
19-Mar-10,"4,185.83",59.48,--,3100000.00
18-Mar-10,"4,207.47",59.79,--,3100000.00
17-Mar-10,"4,207.56",59.79,--,3100000.00
16-Mar-10,"4,199.23",59.67,--,3300000.00
15-Mar-10,"4,189.57",59.53,--,3300000.00
12-Mar-10,"4,159.75",59.11,--,3350000.00
11-Mar-10,"4,165.89",59.2,--,3350000.00
10-Mar-10,"4,139.74",58.83,--,3350000.00
9-Mar-10,"4,111.69",58.43,--,3400000.00
8-Mar-10,"4,102.96",58.31,--,3400000.00
5-Mar-10,"4,113.18",58.46,--,3400000.00
4-Mar-10,"4,068.84",57.83,--,3450000.00
3-Mar-10,"4,068.83",57.83,--,3450000.00
2-Mar-10,"4,135.82",58.78,--,3450000.00
1-Mar-10,"4,101.96",58.3,--,3450000.00
26-Feb-10,"4,057.20",57.67,--,3450000.00
25-Feb-10,"4,046.68",57.52,--,3450000.00
24-Feb-10,"4,037.65",57.39,--,3450000.00
23-Feb-10,"3,984.12",56.64,--,3450000.00
22-Feb-10,"4,030.68",57.3,--,3450000.00
19-Feb-10,"4,023.86",57.2,--,3450000.00
18-Feb-10,"4,024.65",57.21,--,3500000.00
17-Feb-10,"4,065.56",57.79,--,3500000.00
16-Feb-10,"4,050.18",57.58,--,3500000.00
12-Feb-10,"4,019.83",57.15,--,3500000.00
11-Feb-10,"4,009.28",57,--,3500000.00
10-Feb-10,"3,971.42",56.46,--,3500000.00
9-Feb-10,"3,982.43",56.62,--,3500000.00
8-Feb-10,"3,955.86",56.24,--,3500000.00
5-Feb-10,"3,974.53",56.51,--,3500000.00
4-Feb-10,"3,969.91",56.45,--,3500000.00
3-Feb-10,"4,100.82",58.31,--,3500000.00
2-Feb-10,"4,120.19",58.58,--,3500000.00
1-Feb-10,"4,042.37",57.48,--,3500000.00
29-Jan-10,"4,026.59",57.25,--,3500000.00
28-Jan-10,"4,055.77",57.67,--,3500000.00
27-Jan-10,"4,103.31",58.35,--,3500000.00
26-Jan-10,"4,077.99",57.99,--,3350000.00
25-Jan-10,"4,073.36",57.92,--,3350000.00
22-Jan-10,"4,076.70",57.97,--,3350000.00
21-Jan-10,"4,154.10",59.07,--,3350000.00
20-Jan-10,"4,248.57",60.41,--,3350000.00
19-Jan-10,"4,261.62",60.6,--,3450000.00
15-Jan-10,"4,159.03",59.15,--,3450000.00
14-Jan-10,"4,197.88",59.7,--,3450000.00
13-Jan-10,"4,160.92",59.18,--,3450000.00
12-Jan-10,"4,098.62",58.29,--,3500000.00
