As Of,Index Level,NAV per Share,Ex-Dividends,Shares Outstanding
3-Nov-10,"2,455.36",11.61,--,29500000.00
2-Nov-10,"2,483.78",11.75,--,29200000.00
1-Nov-10,"2,396.32",11.34,--,29050000.00
29-Oct-10,"2,403.44",11.37,--,29050000.00
28-Oct-10,"2,400.46",11.36,--,29050000.00
27-Oct-10,"2,425.15",11.47,--,28300000.00
26-Oct-10,"2,439.57",11.54,--,28750000.00
25-Oct-10,"2,464.02",11.66,--,28750000.00
22-Oct-10,"2,464.01",11.66,--,28850000.00
21-Oct-10,"2,464.35",11.66,--,28850000.00
20-Oct-10,"2,445.23",11.57,--,29800000.00
19-Oct-10,"2,456.84",11.62,--,29400000.00
18-Oct-10,"2,472.26",11.7,--,29400000.00
15-Oct-10,"2,467.49",11.67,--,28100000.00
14-Oct-10,"2,495.80",11.81,--,29150000.00
13-Oct-10,"2,515.05",11.9,--,29150000.00
12-Oct-10,"2,510.36",11.88,--,29150000.00
11-Oct-10,"2,509.40",11.87,--,29150000.00
8-Oct-10,"2,534.07",11.99,--,29150000.00
7-Oct-10,"2,512.70",11.89,--,29150000.00
6-Oct-10,"2,533.59",11.99,--,29150000.00
5-Oct-10,"2,538.16",12.01,--,29550000.00
4-Oct-10,"2,510.94",11.88,--,29500000.00
1-Oct-10,"2,543.34",12.04,--,29500000.00
30-Sep-10,"2,541.49",12.03,--,29550000.00
29-Sep-10,"2,530.45",11.97,--,29650000.00
28-Sep-10,"2,553.67",12.08,--,29950000.00
27-Sep-10,"2,525.76",11.95,--,30000000.00
24-Sep-10,"2,524.69",11.95,--,30000000.00
23-Sep-10,"2,445.00",11.57,0.02,30000000.00
22-Sep-10,"2,487.21",11.79,--,28450000.00
21-Sep-10,"2,510.71",11.9,--,28000000.00
20-Sep-10,"2,507.39",11.88,--,25850000.00
17-Sep-10,"2,415.21",11.45,--,25850000.00
16-Sep-10,"2,422.20",11.48,--,25850000.00
15-Sep-10,"2,482.84",11.77,--,25850000.00
14-Sep-10,"2,509.33",11.89,--,25300000.00
13-Sep-10,"2,520.19",11.95,--,25150000.00
10-Sep-10,"2,476.90",11.74,--,25050000.00
9-Sep-10,"2,468.82",11.7,--,24350000.00
8-Sep-10,"2,451.45",11.62,--,24350000.00
7-Sep-10,"2,442.79",11.58,--,24350000.00
3-Sep-10,"2,496.65",11.84,--,24350000.00
2-Sep-10,"2,454.80",11.64,--,24350000.00
1-Sep-10,"2,407.19",11.41,--,24350000.00
31-Aug-10,"2,318.96",10.99,--,24250000.00
30-Aug-10,"2,313.56",10.97,--,24250000.00
