As Of,Index Level,NAV per Share,Ex-Dividends,Shares Outstanding
"Aug 27, 2008",343.83,40.08,--,"506,700,000.00"
"Aug 26, 2008",338.33,39.37,--,"506,700,000.00"
"Aug 25, 2008",342.53,39.71,--,"505,350,000.00"
"Aug 22, 2008",344.62,40.00,--,"505,350,000.00"
"Aug 21, 2008",344.94,40.00,--,"505,350,000.00"
"Aug 20, 2008",346.44,40.07,--,"505,350,000.00"
"Aug 19, 2008",339.72,39.22,--,"505,350,000.00"
"Aug 18, 2008",345.88,39.87,--,"505,350,000.00"
"Aug 15, 2008",349.97,40.31,--,"505,350,000.00"
"Aug 14, 2008",354.28,40.79,--,"508,050,000.00"
"Aug 13, 2008",350.58,40.25,--,"508,050,000.00"
"Aug 12, 2008",353.62,40.43,--,"508,050,000.00"
"Aug 11, 2008",356.48,40.90,--,"513,450,000.00"
"Aug 08, 2008",356.24,41.07,--,"517,950,000.00"
"Aug 07, 2008",362.70,41.59,--,"522,450,000.00"
"Aug 06, 2008",364.14,41.99,--,"522,450,000.00"
"Aug 05, 2008",359.53,41.50,--,"526,950,000.00"
"Aug 04, 2008",362.70,41.50,--,"526,950,000.00"
"Aug 01, 2008",370.39,42.51,--,"520,200,000.00"
"Jul 31, 2008",374.71,43.11,--,"518,850,000.00"
"Jul 30, 2008",373.55,43.16,--,"518,850,000.00"
"Jul 29, 2008",365.21,42.36,--,"518,850,000.00"
"Jul 28, 2008",368.27,42.19,--,"518,850,000.00"
"Jul 25, 2008",368.30,42.43,--,"518,850,000.00"
"Jul 24, 2008",374.84,42.91,--,"510,750,000.00"
"Jul 23, 2008",377.27,43.75,--,"507,600,000.00"
"Jul 22, 2008",372.11,43.36,--,"507,600,000.00"
"Jul 21, 2008",374.12,43.54,--,"497,700,000.00"
"Jul 18, 2008",367.14,43.01,--,"485,100,000.00"
"Jul 17, 2008",370.42,43.36,--,"464,400,000.00"
"Jul 16, 2008",364.80,42.85,--,"464,400,000.00"
"Jul 15, 2008",364.57,42.25,--,"464,400,000.00"
"Jul 14, 2008",374.14,43.26,--,"464,400,000.00"
"Jul 11, 2008",374.04,43.26,--,"464,400,000.00"
"Jul 10, 2008",371.71,43.22,--,"454,500,000.00"
"Jul 09, 2008",371.81,43.05,--,"454,500,000.00"
"Jul 08, 2008",366.65,42.76,--,"454,500,000.00"
"Jul 07, 2008",372.18,43.30,--,"456,750,000.00"
"Jul 03, 2008",370.38,43.11,--,"463,500,000.00"
"Jul 02, 2008",378.83,43.85,--,"463,050,000.00"
"Jul 01, 2008",382.83,44.58,--,"463,050,000.00"
"Jun 30, 2008",389.40,45.21,--,"463,050,000.00"
"Jun 27, 2008",388.51,45.04,--,"463,050,000.00"
"Jun 26, 2008",393.83,45.07,--,"468,450,000.00"
"Jun 25, 2008",396.14,45.88,0.52,"468,450,000.00"
"Jun 24, 2008",390.83,45.62,--,"477,000,000.00"
"Jun 23, 2008",393.74,46.02,--,"488,700,000.00"
"Jun 20, 2008",397.58,46.23,--,"489,600,000.00"
"Jun 19, 2008",403.39,47.18,--,"499,950,000.00"
"Jun 18, 2008",407.62,47.46,--,"499,950,000.00"
"Jun 17, 2008",409.41,47.68,--,"499,950,000.00"
"Jun 16, 2008",405.46,47.20,--,"505,350,000.00"
"Jun 13, 2008",400.78,46.88,--,"509,850,000.00"
"Jun 12, 2008",401.83,46.78,--,"522,900,000.00"
"Jun 11, 2008",404.78,46.78,--,"525,600,000.00"
"Jun 10, 2008",407.16,47.32,--,"534,150,000.00"
"Jun 09, 2008",417.59,48.61,--,"535,500,000.00"
"Jun 06, 2008",423.04,48.96,--,"535,500,000.00"
"Jun 05, 2008",423.63,49.63,--,"544,050,000.00"
"Jun 04, 2008",419.64,48.75,--,"544,050,000.00"
"Jun 03, 2008",425.73,49.40,--,"544,050,000.00"
"Jun 02, 2008",431.83,50.07,--,"544,050,000.00"
"May 30, 2008",432.54,50.29,--,"542,250,000.00"
"May 29, 2008",429.60,50.14,--,"542,250,000.00"
"May 28, 2008",427.27,49.86,--,"542,250,000.00"
"May 27, 2008",426.01,49.39,--,"542,250,000.00"
"May 23, 2008",431.65,49.93,--,"542,250,000.00"
"May 22, 2008",436.60,50.50,--,"542,250,000.00"
"May 21, 2008",440.57,50.84,--,"542,250,000.00"
"May 20, 2008",440.75,50.97,--,"540,000,000.00"
"May 19, 2008",446.27,51.72,--,"540,000,000.00"
"May 16, 2008",442.82,51.41,--,"540,000,000.00"
"May 15, 2008",436.03,50.65,--,"540,000,000.00"
"May 14, 2008",431.04,49.99,--,"540,000,000.00"
"May 13, 2008",430.26,49.85,--,"540,000,000.00"
"May 12, 2008",426.11,49.40,--,"540,000,000.00"
"May 09, 2008",424.08,49.09,--,"540,000,000.00"
"May 08, 2008",426.84,49.32,--,"540,000,000.00"
"May 07, 2008",430.23,49.31,--,"540,000,000.00"
"May 06, 2008",433.53,50.14,--,"540,000,000.00"
"May 05, 2008",431.43,49.77,--,"539,100,000.00"
"May 02, 2008",430.53,49.63,--,"538,650,000.00"
"May 01, 2008",425.16,48.98,--,"538,650,000.00"
"Apr 30, 2008",424.66,48.80,--,"539,550,000.00"
"Apr 29, 2008",420.59,48.24,--,"539,550,000.00"
"Apr 28, 2008",425.60,48.82,--,"539,550,000.00"
"Apr 25, 2008",423.64,48.70,--,"539,550,000.00"
"Apr 24, 2008",422.95,48.56,--,"539,550,000.00"
"Apr 23, 2008",424.70,48.85,--,"539,550,000.00"
"Apr 22, 2008",423.83,48.54,--,"539,550,000.00"
"Apr 21, 2008",422.78,48.65,--,"539,550,000.00"
"Apr 18, 2008",418.77,48.28,--,"539,550,000.00"
"Apr 17, 2008",418.18,47.98,--,"539,550,000.00"
"Apr 16, 2008",414.88,47.80,--,"539,550,000.00"
"Apr 15, 2008",409.82,46.87,--,"540,900,000.00"
"Apr 14, 2008",407.78,46.54,--,"540,900,000.00"
"Apr 11, 2008",413.09,46.96,--,"540,900,000.00"
"Apr 10, 2008",412.42,47.13,--,"540,900,000.00"
"Apr 09, 2008",409.38,46.80,--,"540,900,000.00"
"Apr 08, 2008",410.47,47.17,--,"537,300,000.00"
"Apr 07, 2008",412.98,47.43,--,"532,800,000.00"
