As Of,Index Level,NAV per Share,Ex-Dividends,Shares Outstanding
7-Jun-16,"6,338.01",117.68,--,130950000.00
6-Jun-16,"6,328.45",117.5,--,130450000.00
3-Jun-16,"6,295.94",116.9,--,130300000.00
2-Jun-16,"6,315.81",117.27,--,130750000.00
1-Jun-16,"6,294.23",116.87,--,130750000.00
31-May-16,"6,284.01",116.68,--,131250000.00
27-May-16,"6,287.73",116.75,--,131250000.00
26-May-16,"6,258.80",116.21,--,131250000.00
25-May-16,"6,260.91",116.25,--,131250000.00
24-May-16,"6,216.67",115.43,--,131050000.00
23-May-16,"6,132.45",113.87,--,131050000.00
20-May-16,"6,145.07",114.1,--,131050000.00
19-May-16,"6,102.88",113.32,--,131450000.00
18-May-16,"6,126.61",113.76,--,131450000.00
17-May-16,"6,125.86",113.75,--,132000000.00
16-May-16,"6,180.79",114.77,--,132000000.00
13-May-16,"6,120.20",113.65,--,132100000.00
12-May-16,"6,171.20",114.59,--,132300000.00
11-May-16,"6,173.96",114.64,--,132300000.00
10-May-16,"6,230.57",115.7,--,132300000.00
9-May-16,"6,153.38",114.26,--,132450000.00
6-May-16,"6,149.02",114.18,--,132500000.00
5-May-16,"6,128.37",113.8,--,132650000.00
4-May-16,"6,130.21",113.84,--,132650000.00
3-May-16,"6,166.04",114.5,--,132900000.00
2-May-16,"6,223.96",115.58,--,132900000.00
29-Apr-16,"6,175.86",114.69,--,132750000.00
28-Apr-16,"6,207.14",115.27,--,132750000.00
27-Apr-16,"6,265.80",116.36,--,132750000.00
26-Apr-16,"6,254.12",116.14,--,132750000.00
25-Apr-16,"6,239.23",115.86,--,131700000.00
22-Apr-16,"6,252.44",116.11,--,131900000.00
21-Apr-16,"6,247.39",116.02,--,131900000.00
20-Apr-16,"6,279.69",116.62,--,131300000.00
19-Apr-16,"6,273.87",116.51,--,130250000.00
18-Apr-16,"6,253.82",116.14,--,129750000.00
15-Apr-16,"6,214.93",115.42,--,129850000.00
14-Apr-16,"6,218.85",115.49,--,129550000.00
13-Apr-16,"6,218.67",115.49,--,129550000.00
12-Apr-16,"6,150.96",114.23,--,129550000.00
11-Apr-16,"6,092.47",113.15,--,129550000.00
8-Apr-16,"6,109.45",113.46,--,129100000.00
7-Apr-16,"6,090.96",113.12,--,129350000.00
6-Apr-16,"6,164.74",114.49,--,129350000.00
5-Apr-16,"6,097.67",113.25,--,129750000.00
4-Apr-16,"6,159.00",114.38,--,129750000.00
1-Apr-16,"6,179.89",114.77,--,129750000.00
31-Mar-16,"6,142.45",114.08,--,130250000.00
30-Mar-16,"6,150.93",114.24,--,130250000.00
29-Mar-16,"6,125.19",113.76,--,130600000.00
28-Mar-16,"6,066.64",112.67,--,130400000.00
24-Mar-16,"6,062.79",112.6,--,129950000.00
23-Mar-16,"6,063.97",112.63,0.57,129950000.00
22-Mar-16,"6,108.42",114.02,--,129900000.00
21-Mar-16,"6,111.20",114.07,--,129450000.00
18-Mar-16,"6,104.48",113.95,--,129450000.00
17-Mar-16,"6,077.12",113.44,--,129450000.00
16-Mar-16,"6,035.22",112.66,--,129300000.00
15-Mar-16,"5,997.86",111.96,--,129300000.00
14-Mar-16,"6,013.46",112.25,--,129150000.00
11-Mar-16,"6,021.75",112.41,--,129150000.00
10-Mar-16,"5,920.03",110.51,--,129150000.00
9-Mar-16,"5,921.35",110.54,--,129150000.00
8-Mar-16,"5,890.71",109.97,--,129000000.00
7-Mar-16,"5,962.58",111.31,--,129150000.00
4-Mar-16,"5,954.32",111.15,--,128900000.00
3-Mar-16,"5,932.73",110.75,--,129200000.00
2-Mar-16,"5,906.39",110.26,--,129550000.00
1-Mar-16,"5,878.20",109.74,--,129400000.00
29-Feb-16,"5,742.43",107.2,--,129400000.00
26-Feb-16,"5,785.68",108.01,--,129050000.00
25-Feb-16,"5,790.59",108.1,--,129050000.00
24-Feb-16,"5,723.65",106.86,--,129050000.00
23-Feb-16,"5,696.92",106.36,--,129150000.00
22-Feb-16,"5,766.77",107.66,--,129150000.00
19-Feb-16,"5,683.58",106.11,--,129150000.00
18-Feb-16,"5,682.84",106.1,--,129200000.00
17-Feb-16,"5,708.42",106.57,--,129200000.00
16-Feb-16,"5,612.52",104.78,--,129200000.00
12-Feb-16,"5,515.57",102.98,--,129200000.00
11-Feb-16,"5,408.82",100.98,--,129200000.00
10-Feb-16,"5,477.00",102.26,--,129200000.00
9-Feb-16,"5,473.99",102.2,--,129600000.00
8-Feb-16,"5,479.38",102.3,--,130100000.00
5-Feb-16,"5,566.26",103.92,--,130100000.00
4-Feb-16,"5,678.19",106.01,--,130100000.00
3-Feb-16,"5,664.03",105.75,--,130100000.00
2-Feb-16,"5,633.02",105.17,--,129850000.00
1-Feb-16,"5,743.86",107.23,--,128850000.00
29-Jan-16,"5,744.40",107.24,--,129750000.00
28-Jan-16,"5,602.27",104.59,--,129050000.00
27-Jan-16,"5,577.69",104.13,--,129050000.00
26-Jan-16,"5,640.13",105.3,--,129850000.00
25-Jan-16,"5,557.46",103.76,--,131500000.00
22-Jan-16,"5,648.60",105.46,--,131500000.00
21-Jan-16,"5,532.74",103.3,--,131500000.00
20-Jan-16,"5,506.38",102.8,--,131700000.00
19-Jan-16,"5,568.56",103.96,--,131750000.00
15-Jan-16,"5,571.85",104.03,--,131850000.00
14-Jan-16,"5,692.82",106.28,--,131850000.00
13-Jan-16,"5,603.44",104.61,--,131850000.00
12-Jan-16,"5,749.34",107.34,--,132100000.00
11-Jan-16,"5,708.34",106.57,--,132250000.00
8-Jan-16,"5,707.87",106.56,--,132250000.00
7-Jan-16,"5,770.82",107.74,--,132450000.00
6-Jan-16,"5,912.98",110.39,--,132600000.00
5-Jan-16,"5,991.71",111.86,--,132550000.00
4-Jan-16,"5,981.07",111.66,--,132900000.00
31-Dec-15,"6,071.18",113.35,--,132900000.00
30-Dec-15,"6,126.12",114.37,--,132900000.00
29-Dec-15,"6,170.17",115.2,0.08,132600000.00
28-Dec-15,"6,106.14",114.08,--,132500000.00
24-Dec-15,"6,120.35",114.35,0.59,132000000.00
23-Dec-15,"6,128.86",115.09,--,132000000.00
22-Dec-15,"6,051.77",113.65,--,132000000.00
21-Dec-15,"5,998.87",112.65,--,132000000.00
18-Dec-15,"5,954.01",111.81,--,132650000.00
17-Dec-15,"6,057.40",113.75,--,130800000.00
16-Dec-15,"6,147.98",115.46,--,130800000.00
15-Dec-15,"6,059.70",113.8,--,130400000.00
14-Dec-15,"5,994.85",112.58,--,130400000.00
11-Dec-15,"5,973.03",112.17,--,130900000.00
10-Dec-15,"6,090.30",114.37,--,130900000.00
9-Dec-15,"6,074.97",114.09,--,130900000.00
8-Dec-15,"6,123.24",114.99,--,130900000.00
7-Dec-15,"6,162.27",115.73,--,130550000.00
4-Dec-15,"6,209.20",116.61,--,130550000.00
3-Dec-15,"6,090.85",114.39,--,130300000.00
2-Dec-15,"6,180.20",116.07,--,130300000.00
1-Dec-15,"6,247.03",117.32,--,130050000.00
30-Nov-15,"6,182.40",116.11,--,130050000.00
27-Nov-15,"6,211.43",116.65,--,130600000.00
25-Nov-15,"6,205.44",116.54,--,130300000.00
24-Nov-15,"6,203.14",116.5,--,130300000.00
23-Nov-15,"6,193.20",116.31,--,129900000.00
20-Nov-15,"6,198.55",116.42,--,129550000.00
19-Nov-15,"6,175.37",115.98,--,129550000.00
18-Nov-15,"6,182.44",116.11,--,129850000.00
17-Nov-15,"6,083.68",114.26,--,129900000.00
16-Nov-15,"6,090.96",114.39,--,130600000.00
13-Nov-15,"6,003.49",112.75,--,130850000.00
12-Nov-15,"6,068.35",113.97,--,130950000.00
11-Nov-15,"6,155.31",115.61,--,130850000.00
10-Nov-15,"6,177.67",116.02,--,127600000.00
9-Nov-15,"6,166.23",115.81,--,110300000.00
6-Nov-15,"6,225.51",116.92,--,110300000.00
5-Nov-15,"6,227.59",116.96,--,110300000.00
4-Nov-15,"6,234.28",117.09,--,109600000.00
3-Nov-15,"6,252.88",117.44,--,108300000.00
2-Nov-15,"6,237.35",117.15,--,108300000.00
30-Oct-15,"6,162.04",115.74,--,108450000.00
29-Oct-15,"6,187.98",116.22,--,108000000.00
28-Oct-15,"6,193.52",116.33,--,107850000.00
27-Oct-15,"6,116.31",114.88,--,107650000.00
26-Oct-15,"6,134.69",115.22,--,107650000.00
23-Oct-15,"6,145.68",115.43,--,107200000.00
22-Oct-15,"6,082.49",114.25,--,107200000.00
21-Oct-15,"5,989.31",112.49,--,107450000.00
20-Oct-15,"6,028.01",113.22,--,106700000.00
19-Oct-15,"6,036.35",113.38,--,105900000.00
16-Oct-15,"6,034.39",113.34,--,105900000.00
15-Oct-15,"6,009.76",112.88,--,105900000.00
14-Oct-15,"5,921.75",111.23,--,105900000.00
13-Oct-15,"5,950.16",111.76,--,105300000.00
12-Oct-15,"5,992.29",112.55,--,105550000.00
9-Oct-15,"5,987.40",112.46,--,105350000.00
8-Oct-15,"5,981.89",112.36,--,105150000.00
7-Oct-15,"5,930.11",111.39,--,105050000.00
6-Oct-15,"5,878.50",110.42,--,105000000.00
5-Oct-15,"5,901.70",110.85,--,105000000.00
2-Oct-15,"5,795.96",108.87,--,105000000.00
